,label,A_APPROVED,A_Accepted,A_Activated,A_CANCELLED,A_DECLINED,A_Finalized,A_Partly_submetted,A_Preaccepted,A_Registered,A_Submitted,O_Accepted,O_Cancelled,O_Created,O_Declined,O_Selected,O_Sent,O_Sent_back,W_Assess_fraude,W_Assessing_application,W_Calling_after_sent_offers,W_Calling_to_add_info_app,W_Change_contact_details,W_Filling_info_application,W_Fixing_incoming_lead
10655,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,3
10656,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10657,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,5,14,0,0,3,0
10658,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10659,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,0
10660,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,3,7
10661,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,13,9,0,0,3,7
10662,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
10663,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,17,7,0,3,0
10664,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,3,3,0,3,0
10665,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
10666,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,5
10667,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,3,0
10668,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,7,3
10669,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,12,0,0,11,0
10670,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,11,0,0,3,0
10671,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,10,0,0,3,0
10672,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10673,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10674,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10675,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10676,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10677,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,0,3,0
10678,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10679,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,5,0
10680,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10681,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10682,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10683,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,7,0,0,7,3
10684,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10685,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10686,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10687,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,5,7,0,3,3
10690,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10691,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10692,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,9,13,42,0,9,0
10693,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,0
10694,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,9,0,0,3,0
10696,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,9,5
10697,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10698,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3
10699,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,16,0,0,3,0
10700,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,7,7,0,5,0
10701,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,5,0
10702,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5
10705,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10706,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10707,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10708,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10709,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
10711,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10712,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,3
10714,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10716,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10718,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10719,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10720,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,11,0
10721,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10722,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10723,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5
10724,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,8,12,46,0,5,0
10725,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,6,5,14,0,3,0
10726,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,3,0
10727,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10728,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10729,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10730,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
10732,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10733,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10734,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,9,0,0,3,3
10735,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,30,0,0,13,0
10736,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,3,0
10737,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,3
10738,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,0,0,0,18,0,0,7,0
10739,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,26,5,27,0,5,0
10741,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
10742,2,0,1,0,1,0,1,1,1,0,1,0,5,5,0,5,5,1,0,3,19,21,0,3,0
10743,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10744,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10745,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,9,7,0,0,3,0
10746,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,0
10747,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,9,5,22,0,5,0
10748,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,7,9,0,7,0
10749,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10752,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10753,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
10754,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,5,3,0,7,0
10755,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10756,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10757,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10758,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,7,0
10759,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10760,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,21,0,0,3,0
10761,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10762,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
10763,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,9,0,0,7,13
10764,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10765,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3
10766,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10767,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10768,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10769,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,7,0,3,3
10770,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,3,12,3,0,11,0
10771,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
10773,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,5,0
10774,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
10775,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10776,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10777,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10778,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,8,3,0,7,0
10779,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10780,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,11,7,12,0,7,0
10781,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10782,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10783,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10784,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10785,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10787,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10788,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,12,0,0,9,0
10789,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10790,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10791,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,7,7,0,11,3
10792,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10793,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
10794,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5
10795,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,12,3,0,3,0
10796,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,17,0
10797,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,3,0
10798,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,12,0,0,3,0
10799,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0
10800,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10801,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10802,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,7,15,0,3,3
10803,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,15,0
10804,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,0
10805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10806,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,3
10809,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,5,0
10810,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,15,12,12,0,7,0
10811,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10812,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,7,5,0,0,3,0
10814,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,3,0
10815,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
10816,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10817,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,22,0,0,3,0
10818,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10819,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10820,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
10821,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,5,0
10822,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,3,0
10823,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10824,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10825,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0
10827,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,14,0,0,3,0
10829,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10830,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10831,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
10832,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,5,0
10833,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10834,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10837,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10839,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,8,15,7,0,3,0
10840,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
10841,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,0
10842,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,1,1,1,1,0,0,1,1,1,1,1,1,3,4,0,4,4,1,0,11,17,21,0,5,0
10844,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,3,7,0,13,0
10846,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,5,0
10847,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
10849,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10851,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,10,0,0,3,9
10853,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,7,0
10856,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,12,0,0,5,0
10863,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10864,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,3,3
10867,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10868,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10869,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10870,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10871,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0
10872,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10873,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0,5,0
10874,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0
10875,2,0,1,0,1,0,1,1,1,0,1,0,3,3,0,3,3,0,0,0,21,0,0,3,5
10876,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,5,0,0,3,3
10877,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10878,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,3,0,0,5,3
10879,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10881,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,17,0
10882,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
10883,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,3,0
10884,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,13,0,0,3,0
10885,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,22,0,0,3,0
10887,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
10888,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
10889,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,3,3
10891,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
10892,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,11,11,20,0,6,0
10893,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10894,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
10895,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,5,0
10896,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
10898,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,7,15,0,5,3
10899,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,11,3,10,0,3,0
10900,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
10901,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10902,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,21,0,0,7,0
10903,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,3,5,22,0,5,0
10904,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,5
10905,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10906,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
10907,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,7,16,11,0,9,0
10909,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10910,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10911,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10912,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10913,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,7,0,0,7,5
10914,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
